Downloaded from wid.world on 13-04-2025 at 01:54:01
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1990;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1991;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1992;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1993;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1994;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1995;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1996;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1997;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1998;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;1999;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2000;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2001;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2002;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2003;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2004;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2005;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2006;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2007;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2008;0.038400002
Afghanistan ;"spllin_p0p100_992_f_AF
Pre-tax labor income [pre-tax labor income ranking]
P0-100 | share | adults | female population
";p0p100;2009;0.038400002
