Downloaded from wid.world on 12-04-2025 at 23:07:56
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1583
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1499
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1475
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1397
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1348
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.1374
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.1393
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1401
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1433
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2022;0.1469
Afghanistan ;"sptinc_p99p100_z_AF
Pre-tax national income 
Top 1% | share
";p99p100;2023;0.1469
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.2028
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.198
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1988
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.2007
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.2016
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.2008
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1965
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1957
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1939
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1941
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1928
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1951
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.1944
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1923
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1953
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1977
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.2018
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.2071
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.21
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.2138
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.2168
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.2161
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.2162
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.215
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.2134
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.2146
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.2143
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.2158
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.2132
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.2054
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.2019
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.2001
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.2078
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.2115
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.2099
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.2101
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.2098
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.209
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.2092
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.2076
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.2041
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.2075
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2022;0.2081
Africa ;"sptinc_p99p100_z_QB
Pre-tax national income 
Top 1% | share
";p99p100;2023;0.2073
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.2246
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.2153
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.2146
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.2144
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.2144
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.213
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.207
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.2025
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.2015
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.2013
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1999
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.2045
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.2038
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.2012
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.204
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.2067
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.2077
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.2116
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.2111
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.2138
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.2173
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.219
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.2205
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.2215
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.2188
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.2214
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.2216
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.224
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.2219
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.2119
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.2117
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.2108
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.2188
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.2202
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.2182
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.2162
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.2146
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.2137
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.2125
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.2093
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.2027
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.2066
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2022;0.2062
Africa (at market exchange rate) ;"sptinc_p99p100_z_QB-MER
Pre-tax national income 
Top 1% | share
";p99p100;2023;0.2059
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.098
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0951
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1071
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.104
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1158
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.1232
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1507
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1151
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1359
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.129
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.124
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1219
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.1334
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1293
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1364
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.144
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1481
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1519
Alabama ;"sptinc_p99p100_z_US-AL
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.156
