Downloaded from wid.world on 12-04-2025 at 23:35:01
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1980;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1981;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1982;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1983;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1984;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1985;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1986;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1987;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1988;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1989;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1990;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1991;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1992;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1993;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1994;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1995;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1996;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1997;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1998;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1999;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2000;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2001;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2002;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2003;0.1912
Afghanistan ;"sptinc_p0p50_z_AF
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2004;0.1912
