Downloaded from wid.world on 13-04-2025 at 10:59:05
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1980;16.397085
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1981;15.398796
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1982;15.100798
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1983;14.220513
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1984;14.303649
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1985;14.464877
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1986;15.171021
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1987;15.316338
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1988;15.101981
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1989;15.363464
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1990;14.36299
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1991;13.908512
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1992;13.673412
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1993;13.553786
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1994;13.816698
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1995;12.997499
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1996;13.391184
Brazil ;"lpfghg_p90p100_z_BR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1997;13.763041
